reg	dep	com_nom	long	lat	pop_2010
93	4	BARLES	6.268404	44.2632509	160.9763641365
93	4	SALIGNAC	5.983809	44.156368	542.0732623991
93	4	SAUMANE	5.690739	44.092236	110.1515907814
93	4	SAUSSES	6.781065	44.008331	131.3792180553
93	4	SELONNET	6.312113	44.371361	424.9475081063
93	4	SENEZ	6.406926	43.914274	197.7867317688
93	4	SEYNE	6.354495	44.350285	1428.2273194956
93	4	SIGONCE	5.841006	43.996811	416.0690920746
93	4	SIGOYER	5.9583579	44.318951	92.0717583079
93	4	SIMIANE-LA-ROTONDE	5.562505	43.981046	583.875764974
93	4	SISTERON	5.943191	44.194713	7360.2853083759
93	4	BARRAS	6.113772	44.105058	161.9778728861
93	4	SOLEILHAS	6.649515	43.856135	116.2353357558
93	4	SOURRIBES	6.015307	44.147868	177.4483211952
93	4	TARTONNE	6.3889	44.0708	137.0658630549
93	4	THEZE	5.921868	44.318705	229.2270350102
93	4	THOARD	6.149186	44.150084	739.4799914698
93	4	THORAME-BASSE	6.501077	44.090749	218.7961868503
93	4	THORAME-HAUTE	6.554687	44.096701	245.4310081985
93	4	BARREME	6.369714	43.954541	486.8960806931
93	4	LES THUILES	6.571144	44.39333	382.0493354513
93	4	TURRIERS	6.168421	44.401171	432.981068331
93	4	UBRAYE	6.696658	43.908839	101.8141520993
93	4	UVERNET-FOURS	6.624412	44.360683	628.6089635801
93	4	VACHERES	5.637707	43.9311099	312.4270583822
93	4	VALAVOIRE	6.066376	44.27908	40.8102171734
93	4	VALBELLE	5.8814149	44.147374	235.5944069872
93	4	BAYONS	6.1623	44.337687	260.9278612252
93	4	VALENSOLE	5.983242	43.837064	3079.4554916897
93	4	VALERNES	5.960542	44.262008	238.4640164623
93	4	VAUMEILH	5.95779	44.288618	291.9311811826
93	4	VENTEROL	6.09909	44.445193	234.0540576036
93	4	VERDACHES	6.34192	44.265344	67.6051410638
93	4	VERGONS	6.588184	43.913752	124.5681135831
93	4	LE VERNET	6.390085	44.2758139	117.2861396153
93	4	BEAUJEU	6.370853	44.2031459	147.9767090014
93	4	VILLARS-COLMARS	6.606088	44.169077	244.3910494343
93	4	VILLEMUS	5.70064	43.859158	170.657102985
93	4	VILLENEUVE	5.852461	43.89764	3502.8862331481
93	4	VOLONNE	6.013711	44.111198	1678.9066584012
93	4	VOLX	5.835122	43.878385	2942.5896290248
93	4	BEAUVEZER	6.591834	44.143249	362.2193234745
93	4	BELLAFFAIRE	6.175881	44.419221	131.6743900296
93	4	BEVONS	5.884651	44.178652	180.452282742
93	4	BEYNES	6.223501	43.990543	121.54839261
93	4	BLIEUX	6.371197	43.872705	56.4659785878
93	4	BRAS-D'ASSE	6.125701	43.925525	525.5577440233
93	4	BRAUX	6.699382	43.987235	140.3781127747
93	4	LA BREOLE	6.294379	44.457354	378.5532429666
93	4	LA BRILLANNE	5.890872	43.928373	919.6688189481
93	4	BRUNET	6.030041	43.892323	281.5796341471
93	4	LE BRUSQUET	6.314172	44.162659	959.414063082
93	4	LE CAIRE	6.061	44.370584	64.1986369129
93	4	CASTELLANE	6.5137	43.8462419	1603.0899860513
93	4	ALLEMAGNE-EN-PROVENCE	6.00767	43.782158	528.6810873433
93	4	LE CASTELLARD-MELAN	6.1256	44.1883	54.8116918484
93	4	LE CASTELLET	5.98001	43.938561	282.6501102121
93	4	CASTELLET-LES-SAUSSES	6.762673	43.994565	113.2275564744
93	4	VAL-DE-CHALVAGNE	6.8083	43.915	76.6098507251
93	4	CERESTE	5.593019	43.855529	1250.2851297706
93	4	LE CHAFFAUT-SAINT-JURSON	6.1508	44.0389	711.5337815636
93	4	CHAMPTERCIER	6.161609	44.094209	802.1184786251
93	4	CHATEAU-ARNOUX-SAINT-AUBAN	6.008906	44.093367	5372.5166420472
93	4	ALLONS	6.594492	43.976779	144.1240176935
93	4	CHATEAUFORT	6.0170579	44.274676	22.7740154715
93	4	CHATEAUNEUF-MIRAVAIL	5.7272	44.1631	79.6709109833
93	4	CHATEAUNEUF-VAL-SAINT-DONAT	5.949129	44.094488	549.1674715538
93	4	CHATEAUREDON	6.21468	44.013965	93.0639123583
93	4	CHAUDON-NORANTE	6.3128	43.9803	144.5396299264
93	4	CLAMENSANE	6.069785	44.323219	170.0719490879
93	4	CLARET	5.956177	44.372306	202.0003328601
93	4	CLUMANC	6.3839	44.0244	176.204857147
93	4	ALLOS	6.628679	44.239887	735.5199340822
93	4	COLMARS	6.627112	44.182011	378.1012571081
93	4	LA CONDAMINE-CHATELARD	6.745126	44.458205	154.6788842789
93	4	CORBIERES	5.750508	43.760822	1011.3908975054
93	4	CRUIS	5.836584	44.062119	582.4295820877
93	4	CURBANS	6.035874	44.427565	418.172432773
93	4	CUREL	5.663486	44.177727	45.9326321426
93	4	DAUPHIN	5.775892	43.891489	759.3960632176
93	4	DEMANDOLX	6.579406	43.869637	139.4051671148
93	4	ANGLES	6.557875	43.943112	76.3662805147
93	4	DIGNE-LES-BAINS	6.235976	44.092193	17514.5024960875
93	4	DRAIX	6.34295	44.134228	85.9405445726
93	4	ENCHASTRAYES	6.69109	44.369543	404.4811730603
93	4	ENTRAGES	6.2664859	44.04571	121.5505264584
93	4	ENTREPIERRES	5.991007	44.1972189	400.1560113497
93	4	ENTREVAUX	6.810042	43.950242	982.5379481412
93	4	ENTREVENNES	6.022906	43.9378079	164.720874893
93	4	L'	ESCALE	6.022833	44.085146	1293.2634414462
93	4	ANNOT	6.666861	43.966368	1071.3583224493
93	4	ESPARRON-DE-VERDON	5.974503	43.738948	463.6593131617
93	4	ESTOUBLON	6.171102	43.9428259	464.0197098848
93	4	FAUCON-DU-CAIRE	6.090955	44.3967219	61.5113950051
93	4	FAUCON-DE-BARCELONNETTE	6.677679	44.392978	320.2829080468
93	4	FONTIENNE	5.7930659	44.009763	134.0292239479
93	4	FORCALQUIER	5.780712	43.959933	4748.7499316325
93	4	LE FUGERET	6.641248	44.003562	240.5540548329
93	4	GANAGOBIE	5.916874	44.009371	112.6727044257
93	4	LA GARDE	6.557476	43.830045	100.3506151953
93	4	GIGORS	6.160476	44.418805	63.4085081017
93	4	GREOUX-LES-BAINS	5.884393	43.75833	2681.3202852224
93	4	L'	HOSPITALET	5.699825	44.088996	92.0076741557
93	4	JAUSIERS	6.733329	44.419576	1118.2324443049
93	4	LA JAVIE	6.349906	44.174477	401.3345591038
93	4	LAMBRUISSE	6.443669	44.047796	87.0041712412
93	5	ABRIES	6.927618	44.793991	374.7495702561
93	5	ASPRES-SUR-BUECH	5.749486	44.523133	801.3070953538
93	5	PELLEAUTIER	6.016579	44.5163889	621.9470433539
93	5	PELVOUX	6.490836	44.868073	472.089841783
93	5	LA PIARRE	5.656048	44.475997	107.9027904651
93	5	LE POET	5.897282	44.292116	727.5058583303
93	5	POLIGNY	6.046811	44.691488	329.1164790013
93	5	PRUNIERES	6.332733	44.541911	295.6266737307
93	5	PUY-SAINT-ANDRE	6.598239	44.87918	456.6002372922
93	5	PUY-SAINT-EUSEBE	6.419536	44.563528	122.2648883119
93	5	AVANCON	6.185435	44.525534	367.7683500791
93	5	PUY-SAINT-VINCENT	6.492608	44.828837	339.15920175
93	5	PUY-SANIERES	6.436351	44.556427	230.0896727951
93	5	RAMBAUD	6.131976	44.544621	393.163521646
93	5	REALLON	6.3632479	44.595917	245.3805228656
93	5	REMOLLON	6.165285	44.467715	423.1023897448
93	5	REOTIER	6.595087	44.669754	201.9459914558
93	5	RIBEYRET	5.554912	44.41336	105.4826370593
93	5	RIBIERS	5.8576309	44.230052	808.926662337
93	5	RISOUL	6.636775	44.648326	648.8626605046
93	5	BARATIER	6.495439	44.5387879	505.5851058946
93	5	RISTOLAS	6.955228	44.7739339	95.592299817
93	5	ROCHEBRUNE	6.176921	44.456379	159.0652217551
93	5	LA ROCHE-DE-RAME	6.580236	44.7500039	882.2387658325
93	5	LA ROCHE-DES-ARNAUDS	5.958459	44.563424	1536.7880260081
93	5	LA ROCHETTE	6.155574	44.594512	395.9790846359
93	5	ROSANS	5.469992	44.391882	534.5022099152
93	5	ROUSSET	6.246716	44.477908	156.8822890449
93	5	SAINT-ANDRE-D'EMBRUN	6.534764	44.5864649	691.3886670927
93	5	SAINT-ANDRE-DE-ROSANS	5.514207	44.377117	149.7810116297
93	5	BARCILLONNETTE	5.919073	44.434199	132.9294207362
93	5	SAINT-APOLLINAIRE	6.362837	44.556463	109.8181833523
93	5	SAINT-AUBAN-D'OZE	5.84761	44.496004	70.335525578
93	5	SAINT-BONNET-EN-CHAMPSAUR	6.077735	44.68277	1733.7598124356
93	5	SAINT-CHAFFREY	6.607155	44.926182	1688.4234815516
93	5	SAINT-CLEMENT-SUR-DURANCE	6.577318	44.648111	295.3029043903
93	5	SAINTE-COLOMBE	5.669085	44.28524	55.6825795662
93	5	SAINT-CREPIN	6.607159	44.706765	624.9171791266
93	5	SAINT-DISDIER	5.894703	44.735762	130.6879215469
93	5	SAINT-ETIENNE-EN-DEVOLUY	5.940557	44.693207	586.799078941
93	5	BARRET-SUR-MEOUGE	5.732606	44.262126	193.3377995752
93	5	SAINT-ETIENNE-LE-LAUS	6.162934	44.5015349	312.7140783211
93	5	SAINT-EUSEBE-EN-CHAMPSAUR	6.027513	44.724272	134.8796865369
93	5	SAINT-FIRMIN	6.029447	44.7807869	475.807718093
93	5	SAINT-GENIS	5.766895	44.378344	56.66132199
93	5	SAINT-JACQUES-EN-VALGODEMARD	6.043215	44.776238	163.2614111999
93	5	SAINT-JEAN-SAINT-NICOLAS	6.2294	44.6683	1021.2125890283
93	5	SAINT-JULIEN-EN-BEAUCHENE	5.708096	44.617614	131.4927104847
93	5	SAINT-JULIEN-EN-CHAMPSAUR	6.129129	44.659673	307.1408515922
93	5	SAINT-LAURENT-DU-CROS	6.109896	44.644585	544.148344142
93	5	SAINT-LEGER-LES-MELEZES	6.199969	44.644475	341.4708834063
93	5	SAINTE-MARIE	5.475458	44.466316	40.1868425043
93	5	SAINT-MARTIN-DE-QUEYRIERES	6.58541	44.841131	1114.5331636088
93	5	SAINT-MAURICE-EN-VALGODEMARD	6.096015	44.803815	121.0054089528
93	5	SAINT-MICHEL-DE-CHAILLOL	6.1681	44.6831	347.9909373168
93	5	SAINT-PIERRE-D'ARGENCON	5.69921	44.519823	167.3985939114
93	5	SAINT-PIERRE-AVEZ	5.7619	44.256126	19.5592771499
93	5	SAINT-SAUVEUR	6.519788	44.541285	453.3991576708
93	5	SAINT-VERAN	6.868571	44.700836	289.4255262577
93	5	LE SAIX	5.8243859	44.475014	98.4574780929
93	5	SALEON	5.77626	44.338707	85.948206237
93	5	LA BATIE-MONTSALEON	5.749426	44.4560559	221.0001765232
93	5	SALERANS	5.705958	44.243303	69.0361706457
93	5	LA SALLE-LES-ALPES	6.566546	44.9444609	918.0504420191
93	5	LA SAULCE	6.008123	44.42505	1365.1791809788
93	5	LE SAUZE-DU-LAC	6.314773	44.47819	133.3451722454
93	5	SAVINES-LE-LAC	6.404982	44.525913	1230.3678942004
93	5	SAVOURNON	5.7942	44.4218339	249.1553547258
93	5	SERRES	5.714984	44.428499	1353.168975099
93	5	SIGOTTIER	5.691707	44.4548289	65.9901300229
93	5	SIGOYER	5.976768	44.477536	646.2254465627
93	5	SORBIERS	5.563618	44.375285	29.8286091179
93	5	LA BATIE-NEUVE	6.194062	44.565949	2208.2159778487
93	5	TALLARD	6.055327	44.461865	2110.803643393
93	5	THEUS	6.189361	44.475588	202.5548406821
93	5	TRESCLEOUX	5.708368	44.354752	323.9230698661
93	5	UPAIX	5.873687	44.317725	407.6165831983
93	5	VAL-DES-PRES	6.678368	44.94964	524.6879781118
93	5	VALLOUISE	6.488418	44.846704	746.8315711675
93	5	VALSERRES	6.127639	44.488938	221.8944420466
93	5	VARS	6.6906	44.5958	650.365280992
93	5	VENTAVON	5.905728	44.370757	523.9545532423
93	5	VEYNES	5.825865	44.540798	3184.2546260178
93	5	LA BATIE-VIEILLE	6.1623979	44.55356	276.3440016334
93	5	LES VIGNEAUX	6.541893	44.823422	480.0097182946
93	5	VILLAR-D'ARENE	6.335053	45.042959	303.5192329687
93	5	VILLAR-LOUBIERE	6.144058	44.826552	46.141449041
93	5	VILLAR-SAINT-PANCRACE	6.626477	44.873061	1443.3539443485
93	5	VITROLLES	5.949257	44.434658	228.7163712697
93	5	LA BEAUME	5.6364599	44.552709	163.6286560714
93	5	AGNIERES-EN-DEVOLUY	5.881388	44.693849	281.7602647738
93	5	BENEVENT-ET-CHARBILLAC	6.0867	44.6983	282.4393288647
93	5	LE BERSAC	5.750465	44.4118629	161.9472398062
93	5	BREZIERS	6.1994809	44.426118	150.9883667986
93	5	BRIANCON	6.643179	44.899416	12225.3591086375
93	5	BRUIS	5.512139	44.468024	61.3449308572
93	5	BUISSARD	6.1453049	44.657105	201.0122428168
93	5	CEILLAC	6.777934	44.668066	320.6895927085
93	5	CERVIERES	6.721612	44.869756	166.5548954812
93	5	CHABESTAN	5.783071	44.4780469	134.2326240549
93	5	CHABOTTES	6.176222	44.6550129	776.7676550873
93	5	AIGUILLES	6.869565	44.78195	402.2674091029
93	5	CHAMPCELLA	6.571937	44.723688	177.9750273656
93	5	CHAMPOLEON	6.2617	44.7214	131.6371862122
93	5	CHANOUSSE	5.656128	44.355511	54.8293024545
93	5	CHATEAUNEUF-DE-CHABRE	5.8152609	44.281539	321.8841840809
93	5	CHATEAUNEUF-D'OZE	5.864305	44.512132	34.9591816378
93	5	CHATEAUROUX-LES-ALPES	6.521251	44.613468	1146.761722525
93	5	CHATEAUVIEUX	6.052818	44.487446	437.854814558
93	5	CHATEAU-VILLE-VIEILLE	6.805911	44.7661019	324.1085279839
93	5	CHAUFFAYER	6.0062239	44.756154	399.2303648604
93	5	ANCELLE	6.205691	44.623591	913.4630881758
93	5	CHORGES	6.275548	44.545716	2673.7624901339
93	5	LA CLUSE	5.848652	44.639738	52.0284287374
93	5	LES COSTES	6.0334519	44.745934	141.838299701
93	5	CREVOUX	6.608134	44.548142	145.0804288283
93	5	CROTS	6.471383	44.533744	970.5620365271
93	5	EMBRUN	6.495865	44.564164	6220.973684614
93	5	EOURRES	5.698618	44.2133619	152.8633622861
93	5	L'	EPINE	5.616113	44.416785	186.2140151401
93	5	ESPARRON	5.903086	44.4535259	39.1778671385
93	5	ANTONAVES	5.803699	44.265871	180.5245176662
93	5	ESPINASSES	6.222752	44.467639	692.262689824
93	5	ETOILE-SAINT-CYRICE	5.627632	44.315862	33.7897695699
93	5	EYGLIERS	6.6343	44.676128	746.4431215137
93	5	EYGUIANS	5.772318	44.345419	237.1893946073
93	5	LA FARE-EN-CHAMPSAUR	6.061809	44.666081	430.799088
93	5	LA FAURIE	5.738773	44.566719	344.1527136375
93	5	FOREST-SAINT-JULIEN	6.131484	44.645257	289.0065937865
93	5	FOUILLOUSE	6.003129	44.4579499	200.4681242243
93	5	FREISSINIERES	6.53768	44.75439	193.1586033578
93	5	LA FREISSINOUSE	5.99963	44.535682	512.1327794524
93	5	L'	ARGENTIERE-LA-BESSEE	6.559093	44.792924	2379.968289097
93	5	FURMEYER	5.8727029	44.53984	141.2603727269
93	5	GAP	6.079758	44.559638	39099.7482530552
93	5	LE GLAIZIL	5.981701	44.753501	170.070147623
93	5	LA GRAVE	6.304706	45.045842	477.237603324
93	5	LA CHAPELLE-EN-VALGAUDEMAR	6.195285	44.816903	126.3672472364
93	5	GUILLESTRE	6.649365	44.6610919	2344.3072398987
93	5	LA HAUTE-BEAUME	5.630384	44.564575	9.3399398834
93	5	LES INFOURNAS	6.093684	44.714894	28.215282708
93	5	JARJAYES	6.109743	44.505408	434.4468313348
93	5	LAGRAND	5.755859	44.341235	275.1748522273
93	5	ARVIEUX	6.738928	44.767371	367.7681440236
93	5	LARAGNE-MONTEGLIN	5.821642	44.315272	3758.503886504
93	5	LARDIER-ET-VALENCA	5.981119	44.434468	289.6698172599
93	5	LAYE	6.083889	44.640773	235.8100683011
93	5	LAZER	5.837377	44.348408	351.5757561194
93	5	LETTRET	6.061295	44.468271	188.4549143021
93	5	MANTEYER	5.964482	44.538126	442.2536178008
93	5	MEREUIL	5.7293329	44.387515	90.3266210286
93	5	MOLINES-EN-QUEYRAS	6.843069	44.730992	343.5198866717
93	5	MONETIER-ALLEMONT	5.94371	44.386328	333.9759299802
93	5	LE MONETIER-LES-BAINS	6.507839	44.976254	1088.7964557287
93	5	ASPREMONT	5.728118	44.492866	329.088187854
93	5	MONTBRAND	5.6817	44.591757	47.4127682036
93	5	MONTCLUS	5.68306	44.414878	51.7200327281
93	5	MONT-DAUPHIN	6.624536	44.669762	161.8775947596
93	5	MONTGARDIN	6.239575	44.5502589	452.5109145814
93	5	MONTGENEVRE	6.722136	44.930787	498.3486143096
93	5	MONTJAY	5.603413	44.360201	110.1309892302
93	5	MONTMAUR	5.873691	44.570714	531.0976947041
93	5	MONTMORIN	5.540858	44.450799	91.5570745938
93	5	MONTROND	5.74163	44.382256	54.631510173
93	5	ASPRES-LES-CORPS	5.981953	44.80142	142.3648783404
93	5	LA MOTTE-EN-CHAMPSAUR	6.0657949	44.731878	192.0663859897
93	5	MOYDANS	5.503793	44.399702	50.1908149773
93	5	NEFFES	6.022908	44.504769	785.4378406815
93	5	NEVACHE	6.604901	45.019215	344.6752954416
93	5	NOSSAGE-ET-BENEVENT	5.748639	44.314968	12.9337500771
93	5	LE NOYER	6.011467	44.698589	265.9805480351
93	5	ORCIERES	6.324101	44.684956	694.6886151759
93	5	ORPIERRE	5.6934889	44.314059	346.3703978321
93	5	LES ORRES	6.551044	44.514098	548.3299028083
93	5	OZE	5.800927	44.502573	103.3209069838
93	6	AIGLUN	6.914637	43.857635	87.8955655951
93	6	LE BAR-SUR-LOUP	6.989375	43.701483	2829.7929415327
93	6	REVEST-LES-ROCHES	7.156748	43.881582	206.3477131158
93	6	RIGAUD	6.990973	43.990241	232.7092535438
93	6	RIMPLAS	7.131591	44.063683	119.4646477904
93	6	ROQUEBILLIERE	7.307727	44.012749	1707.9144439082
93	6	ROQUEBRUNE-CAP-MARTIN	7.473754	43.757808	14028.7913558927
93	6	ROQUEFORT-LES-PINS	7.0514	43.6664	6559.3059502624
93	6	ROQUESTERON	7.004867	43.874199	556.8521368445
93	6	ROQUESTERON-GRASSE	7.005889	43.87239	71.0349453037
93	6	LA ROQUETTE-SUR-SIAGNE	6.95671	43.597772	4921.2186804794
93	6	LA ROQUETTE-SUR-VAR	7.198778	43.828099	964.6271356018
93	6	BEAULIEU-SUR-MER	7.332978	43.705761	3837.449505055
93	6	ROUBION	7.051131	44.093048	114.0794235285
93	6	ROURE	7.088954	44.090125	223.1343673816
93	6	LE ROURET	7.0064	43.6753	3864.190124157
93	6	SAINTE-AGNES	7.461392	43.800609	1157.0431929998
93	6	SAINT-ANDRE-DE-LA-ROCHE	7.286313	43.748228	5119.782733769
93	6	SAINT-ANTONIN	6.974216	43.906644	111.8470179758
93	6	SAINT-AUBAN	6.726625	43.848478	203.0973036057
93	6	SAINT-BLAISE	7.239114	43.821482	902.1162781917
93	6	SAINT-CEZAIRE-SUR-SIAGNE	6.798601	43.650668	3746.9723471828
93	6	SAINT-DALMAS-LE-SELVAGE	6.865922	44.284231	131.448005186
93	6	BEAUSOLEIL	7.423019	43.741767	14291.1009472671
93	6	SAINT-ETIENNE-DE-TINEE	6.925441	44.2555539	1277.6346111198
93	6	SAINT-JEAN-CAP-FERRAT	7.332984	43.68953	2152.0534216723
93	6	SAINT-JEANNET	7.143277	43.747295	3595.6409891596
93	6	SAINT-LAURENT-DU-VAR	7.189811	43.673417	30817.9111135835
93	6	SAINT-LEGER	6.8292	44.0006	67.2137784862
93	6	SAINT-MARTIN-D'ENTRAUNES	6.761896	44.142173	84.0153684463
93	6	SAINT-MARTIN-DU-VAR	7.1907952	43.8197363	2581.6913008684
93	6	SAINT-MARTIN-VESUBIE	7.256428	44.07014	1410.988479623
93	6	SAINT-PAUL-DE-VENCE	7.122138	43.696973	3671.2758004163
93	6	SAINT-SAUVEUR-SUR-TINEE	7.104587	44.0832989	342.6132360397
93	6	BELVEDERE	7.320118	44.014822	752.8391956068
93	6	SAINT-VALLIER-DE-THIEY	6.847956	43.698521	3403.4525221023
93	6	SALLAGRIFFON	6.905912	43.883316	52.7855090858
93	6	SAORGE	7.551995	43.988452	439.1433010979
93	6	SAUZE	6.835443	44.087613	112.9320799313
93	6	SERANON	6.704548	43.774153	505.7638593744
93	6	SIGALE	6.96526	43.87251	212.9585223245
93	6	SOSPEL	7.449154	43.87793	3671.8100534042
93	6	SPERACEDES	6.857799	43.648205	1204.0883209385
93	6	THEOULE-SUR-MER	6.940984	43.505623	1617.6735845017
93	6	THIERY	7.02928	43.978463	102.9854896097
93	6	BENDEJUN	7.293722	43.837131	927.931559038
93	6	LE TIGNET	6.846153	43.639995	3069.0200360475
93	6	TOUDON	7.114222	43.901691	270.686138124
93	6	TOUET-DE-L'ESCARENE	7.363533	43.8481049	317.8394168269
93	6	TOUET-SUR-VAR	7.006653	43.947528	675.9068367088
93	6	LA TOUR	7.184039	43.946172	461.3383689325
93	6	TOURETTE-DU-CHATEAU	7.143193	43.882247	121.9946732069
93	6	TOURNEFORT	7.150388	43.9471459	137.2636571133
93	6	TOURRETTE-LEVENS	7.276537	43.786187	4834.8349589492
93	6	TOURRETTES-SUR-LOUP	7.058927	43.715688	4191.3439365343
93	6	LA TRINITE	7.313963	43.742043	10429.9901058628
93	6	BERRE-LES-ALPES	7.329189	43.83064	1300.7712246411
93	6	LA TURBIE	7.400734	43.745433	3096.4258919702
93	6	UTELLE	7.247742	43.917037	742.0912939258
93	6	VALBONNE	7.009186	43.64152	11849.0201652168
93	6	VALDEBLORE	7.1719	44.0719	885.4130189693
93	6	VALDEROURE	6.707351	43.796181	404.8170786596
93	6	VALLAURIS	7.055041	43.577244	29788.8749311797
93	6	VENANSON	7.253619	44.05362	148.4896669041
93	6	VENCE	7.113784	43.722566	19692.4983976483
93	6	VILLARS-SUR-VAR	7.097188	43.9369609	691.6857793727
93	6	VILLEFRANCHE-SUR-MER	7.311109	43.703976	5923.5684188392
93	6	BEUIL	6.990253	44.0942239	542.6609542225
93	6	VILLENEUVE-D'ENTRAUNES	6.796198	44.120108	82.1714754864
93	6	VILLENEUVE-LOUBET	7.122337	43.6578919	14787.787098017
93	6	LA BRIGUE	7.613782	44.063217	648.6098774574
93	6	TENDE	7.593454	44.089097	2101.2714794551
93	6	BEZAUDUN-LES-ALPES	7.096532	43.80821	183.4569117089
93	6	BIOT	7.09808	43.626851	9309.590035917
93	6	BLAUSASC	7.366204	43.804735	1429.047304794
93	6	AMIRAT	6.826437	43.890153	54.9991628723
93	6	LA BOLLENE-VESUBIE	7.332509	43.990704	606.5317960167
93	6	BONSON	7.189897	43.86266	661.6045254086
93	6	BOUYON	7.12367	43.824956	490.9051966875
93	6	BREIL-SUR-ROYA	7.513929	43.937465	2212.3931725588
93	6	BRIANCONNET	6.757661	43.86392	205.6144044526
93	6	LE BROC	7.17074	43.808542	1328.5207997652
93	6	CABRIS	6.874446	43.65562	1434.8853510798
93	6	CAGNES-SUR-MER	7.14882	43.663739	49450.3537765282
93	6	CAILLE	6.729822	43.779112	359.5164905898
93	6	CANNES	7.017369	43.552847	75282.6822188619
93	6	ANDON	6.786297	43.773217	585.4149616867
93	6	LE CANNET	7.01902	43.576551	41099.717218602
93	6	CANTARON	7.318299	43.761632	1140.1040047165
93	6	CAP-D'AIL	7.405839	43.72208	5117.4287225723
93	6	CARROS	7.18712	43.792389	11951.1644562743
93	6	CASTAGNIERS	7.228893	43.789745	1536.4536136407
93	6	CASTELLAR	7.496707	43.804366	1003.8489986229
93	6	CASTILLON	7.463476	43.833247	344.5487933798
93	6	CAUSSOLS	6.901751	43.740172	258.6942743812
93	6	CHATEAUNEUF-GRASSE	6.980777	43.678847	3183.3591564341
93	6	CHATEAUNEUF-VILLEVIEILLE	7.296411	43.808771	874.5089468364
93	6	ANTIBES	7.125102	43.580418	76695.7928338198
93	6	CHATEAUNEUF-D'ENTRAUNES	6.832522	44.128367	68.195279976
93	6	CIPIERES	6.955305	43.783361	387.4174370036
93	6	CLANS	7.146578	43.9951239	537.1249577123
93	6	COARAZE	7.298586	43.860346	745.9609961681
93	6	LA COLLE-SUR-LOUP	7.10342	43.686732	7773.8517216851
93	6	COLLONGUES	6.863298	43.888497	107.0438973514
93	6	COLOMARS	7.222264	43.763826	3260.0736328814
93	6	CONSEGUDES	7.04934	43.843397	86.7019053859
93	6	CONTES	7.31775	43.815268	6925.1838579386
93	6	COURMES	7.008466	43.742389	98.7765884687
93	6	ASCROS	7.014888	43.92057	148.7222705709
93	6	COURSEGOULES	7.039874	43.794511	487.7883628309
93	6	LA CROIX-SUR-ROUDOULE	6.874088	43.987228	72.9050591427
93	6	CUEBRIS	7.019387	43.887072	186.4506464155
93	6	DALUIS	6.809458	44.02471	121.695884664
93	6	DRAP	7.320831	43.754365	4523.1062894616
93	6	DURANUS	7.258264	43.894249	175.2009011481
93	6	ENTRAUNES	6.747914	44.188001	128.536362487
93	6	L'	ESCARENE	7.361034	43.83715	2327.9117491144
93	6	ESCRAGNOLLES	6.783065	43.730907	589.3769434376
93	6	EZE	7.361792	43.7278189	2978.3171348071
93	6	ASPREMONT	7.243992	43.783334	2200.4269895755
93	6	FALICON	7.279002	43.749318	1935.1893154668
93	6	LES FERRES	7.096848	43.8446799	102.4305321313
93	6	FONTAN	7.554131	44.002722	278.6734548075
93	6	GARS	6.803213	43.865404	69.0792268061
93	6	GATTIERES	7.177918	43.760378	4119.3517073351
93	6	LA GAUDE	7.152047	43.722203	6606.135287322
93	6	GILETTE	7.164172	43.849929	1472.3535352793
93	6	GORBIO	7.44438	43.786648	1252.5876902816
93	6	GOURDON	6.979338	43.719923	446.7595993293
93	6	GRASSE	6.926492	43.660153	53459.7562483577
93	6	AURIBEAU-SUR-SIAGNE	6.912258	43.600762	2792.8405478573
93	6	GREOLIERES	6.943177	43.795384	554.0908388264
93	6	GUILLAUMES	6.853764	44.089224	724.5184924817
93	6	ILONSE	7.10086	44.031453	161.0747217291
93	6	ISOLA	7.052717	44.186602	773.1440109508
93	6	LANTOSQUE	7.311804	43.974448	1309.123957167
93	6	LEVENS	7.22596	43.859184	4730.9280603222
93	6	LIEUCHE	7.016152	43.995455	38.0491826763
93	6	LUCERAM	7.360897	43.883746	1321.879773151
93	6	MALAUSSENE	7.130192	43.927512	249.8156972983
93	6	MANDELIEU-LA-NAPOULE	6.938309	43.546232	22551.0644696892
93	6	AUVARE	6.908157	43.988232	58.0257758821
93	6	MARIE	7.134529	44.031866	94.5578035243
93	6	LE MAS	6.858592	43.842852	158.6819522841
93	6	MASSOINS	7.125609	43.942917	133.4822236535
93	6	MENTON	7.49754	43.774481	28137.3260386165
93	6	MOUANS-SARTOUX	6.972497	43.6203689	10373.8302967515
93	6	MOUGINS	7.006491	43.6023319	20359.2230662416
93	6	MOULINET	7.412716	43.940512	187.5795505092
93	6	LES MUJOULS	6.861198	43.884018	59.9747304462
93	6	NICE	7.265592	43.696036	342347.828357804
93	6	OPIO	6.982115	43.668624	2139.142740459
93	6	BAIROLS	7.127478	43.982006	94.3680202846
93	6	PEGOMAS	6.933415	43.5963179	6550.5799187398
93	6	PEILLE	7.409594	43.803983	2340.0958196033
93	6	PEILLON	7.382182	43.777924	1377.9410048831
93	6	LA PENNE	6.948433	43.927959	342.5092824245
93	6	PEONE	6.906817	44.116273	868.3215083696
93	6	PEYMEINADE	6.875682	43.643116	7867.5563106783
93	6	PIERLAS	7.035473	44.031369	112.922056699
93	6	PIERREFEU	7.081321	43.875404	247.1006805534
93	6	PUGET-ROSTANG	6.91888	43.974138	100.2255576155
